index;movieID;movieTitle;movieYear;IMDBRating;IMDBVotes;genres;subURL;found;subDownUrl
252;m252;a walk to remember;2002;7.1;38751;['drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-281358/sublanguageid-pob/moviename-a%20walk%20to%20remember;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3292090
253;m253;back to the future;1985;8.4;207376;['adventure', 'family', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-18;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3175527
254;m254;badlands;1973;7.9;16753;['crime', 'drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-768;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3149314
255;m255;the adventures of buckaroo banzai across the 8th dimension;1984;6.0;10046;['adventure', 'romance', 'comedy', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-86856/sublanguageid-pob/moviename-the%20adventures%20of%20buckaroo%20banzai%20across%20the%208th%20dimension;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3471979
256;m256;barton fink;1991;7.8;33119;['drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-101410/sublanguageid-pob/moviename-barton%20fink;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3097245
257;m257;basic instinct;1992;6.9;57615;['mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1963;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/92177
258;m258;basquiat;1996;6.7;8016;['biography', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4747;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3173362
259;m259;batman returns;1992;6.9;79770;['action', 'crime', 'fantasy', 'thriller', 'animation', 'crime', 'fantasy', 'action', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3817;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3313320
260;m260;batman and robin;1949;6.5;443;['action', 'adventure', 'crime', 'drama', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-123248;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4572859
261;m261;batman forever;1995;5.4;77223;['action', 'crime', 'fantasy', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2824;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3331150
262;m262;batman;1989;7.6;112731;['crime', 'drama', 'thriller', 'action', 'adventure', 'crime'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4694;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3313319
263;m263;bean;1997;5.8;27131;['comedy', 'family'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4347;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3444665
264;m264;beavis and butt-head do america;1996;6.6;23149;['animation', 'adventure', 'comedy', 'crime'];https://www.opensubtitles.org/pt/search/imdbid-115641/sublanguageid-pob/moviename-beavis%20and%20butt-head%20do%20america;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3159072
265;m265;beetle juice;1988;7.3;62164;['comedy', 'fantasy'];https://www.opensubtitles.org/pt/search/imdbid-94721/sublanguageid-pob/moviename-beetle%20juice;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5899597
266;m266;being there;1979;8.0;25085;['drama', 'comedy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2458;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6039577
267;m267;being john malkovich;1999;7.9;115008;['comedy', 'drama', 'fantasy', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-120601/sublanguageid-pob/moviename-being%20john%20malkovich;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/101662
268;m268;beloved;1998;5.6;4014;['drama', 'mystery'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-8467;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4580610
269;m269;the big lebowski;1998;8.2;182170;['comedy', 'crime', 'mystery'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-193;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4774597
270;m270;the black dahlia;2006;5.6;35706;['crime', 'drama', 'history', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-387877/sublanguageid-pob/moviename-the%20black%20dahlia;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3113608
271;m271;blade ii;2002;6.6;51826;['action', 'fantasy', 'horror', 'thriller', 'action', 'adventure', 'horror'];https://www.opensubtitles.org/pt/search/imdbid-187738/sublanguageid-pob/moviename-blade%20ii;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3103058
272;m272;blade;1998;7.0;65885;['action', 'adventure', 'fantasy', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-187738/sublanguageid-pob/moviename-blade%20ii;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3532722
273;m273;book of shadows: blair witch 2;2000;4.1;16285;['crime', 'horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2064;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3143304
274;m274;blood simple.;1984;7.8;28901;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2244;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3713805
275;m275;bloodmoon;1997;4.5;269;['action', 'thriller'];https://www.opensubtitles.org/pt/search2/sublanguageid-pob/moviename-bloodmoon;nok;
276;m276;blow;2001;7.4;71334;['biography', 'crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-377;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3280465
277;m277;la battaglia di algeri;1966;8.2;14339;['drama', 'history', 'war'];https://www.opensubtitles.org/pt/search/imdbid-58946/sublanguageid-pob/moviename-la%20battaglia%20di%20algeri;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4427733
278;m278;body of evidence;1993;4.1;6052;['drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4269;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3094256
279;m279;the bridges of madison county;1995;7.2;22252;['drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-112579/sublanguageid-pob/moviename-the%20bridges%20of%20madison%20county;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3099787
280;m280;bones;2001;4.0;3525;['crime', 'horror'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2860;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6904299
281;m281;bound;1996;7.5;23772;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4957;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/239909
282;m282;the bourne identity;2002;7.7;124918;['action', 'adventure', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-120;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3652611
283;m283;brazil;1985;8.0;77350;['drama', 'fantasy', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2172;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3133396
284;m284;bringing out the dead;1999;6.8;31285;['drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1433;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5701519
285;m285;broadcast news;1987;7.1;10559;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-24165;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/7050082
286;m286;a bucket of blood;1959;6.8;1892;['comedy', 'horror'];https://www.opensubtitles.org/pt/search/imdbid-52655/sublanguageid-pob/moviename-a%20bucket%20of%20blood;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3442308
287;m287;buffy the vampire slayer;1992;5.3;16206;['horror', 'comedy', 'action'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-14369;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3527118
288;m288;bull durham;1988;7.0;18941;['comedy', 'romance', 'sport'];https://www.opensubtitles.org/pt/search/imdbid-94812/sublanguageid-pob/moviename-bull%20durham;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3450981
289;m289;casino;1995;8.1;111223;['biography', 'crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1430;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3640063
290;m290;catwoman;2004;3.2;35065;['action', 'crime', 'fantasy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-249;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5128833
291;m291;cellular;2004;6.5;32920;['action', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-389;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/90791
292;m292;the crying game;1992;7.3;21394;['drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4847;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/33701
293;m293;charade;1963;8.0;22815;['comedy', 'mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-10807;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4010478
294;m294;cherry falls;2000;4.8;5669;['horror', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-175526/sublanguageid-pob/moviename-cherry%20falls;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/48507
295;m295;chill factor;1999;4.9;5381;['action', 'adventure', 'comedy', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5009;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6246072
296;m296;chinatown;1974;8.5;80698;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4605;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4427739
297;m297;nuovo cinema paradiso;1988;8.5;46801;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3494;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3086325
298;m298;citizen kane;1941;8.6;140517;['drama', 'mystery'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1457;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3112804
299;m299;clerks.;1994;8.0;90972;['comedy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4211;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3162227
300;m300;cliffhanger;1993;6.2;34880;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4164;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3637795
301;m301;a clockwork orange;1971;8.5;197372;['crime', 'drama', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-66921/sublanguageid-pob/moviename-a%20clockwork%20orange;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3261728
302;m302;collateral;2004;7.8;106866;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-228;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3662262
303;m303;conspiracy theory;1997;6.5;36045;['action', 'crime', 'mystery', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2487;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5625897
304;m304;contact;1997;7.4;75043;['drama', 'mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3153;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3097512
305;m305;cool hand luke;1967;8.3;46514;['crime', 'drama'];https://www.opensubtitles.org/pt/search/imdbid-61512/sublanguageid-pob/moviename-cool%20hand%20luke;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3444754
306;m306;copycat;1995;6.5;17335;['crime', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2052;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/32082
307;m307;crash;2004;8.0;174003;['crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-935;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3080403
308;m308;crazy love;2007;7.0;944;['documentary'];https://www.opensubtitles.org/pt/subtitles/8359023/crazy-love-pb;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/8359023
309;m309;crime spree;2003;6.4;3129;['action', 'comedy', 'crime'];https://www.opensubtitles.org/pt/subtitles/3618216/crime-spree-pb;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/3618216
310;m310;crouching tiger, hidden dragon;2003;8.0;1091;['action'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-27625;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4907260
311;m311;the crow;1994;7.6;55886;['action', 'crime', 'fantasy', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2058;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3565593
312;m312;cruel intentions;1999;6.7;67532;['drama', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-919;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/128455
313;m313;the curse of the cat people;1944;6.9;2067;['drama', 'fantasy', 'horror'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-7447;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3119136
314;m314;the curse;1987;4.5;627;['sci-fi', 'horror'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-54674;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6863693
315;m315;dark city;1998;7.8;64262;['mystery', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-139;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3642870
316;m316;dave;1993;6.8;20807;['comedy', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2829;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3508904
317;m317;day of the dead;1985;7.0;22746;['horror', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4954;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/72951
318;m318;dead poets society;1989;7.8;90842;['drama'];https://www.opensubtitles.org/pt/search/imdbid-97165/sublanguageid-pob/moviename-dead%20poets%20society;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3354722
319;m319;deep rising;1998;5.7;12638;['action', 'horror', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5602;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3790913
320;m320;the deer hunter;1978;8.2;89841;['drama', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3939;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3434233
321;m321;demolition man;1993;6.3;46318;['action', 'crime', 'sci-fi'];https://www.opensubtitles.org/pt/search/imdbid-106697/sublanguageid-pob/moviename-demolition%20man;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4134781
322;m322;the devil and daniel webster;2004;5.7;1824;['comedy', 'drama', 'fantasy'];https://www.opensubtitles.org/pt/subtitles/5723653/the-devil-and-daniel-webster-pb;sok;https://www.opensubtitles.org/pt/subtitleserve/sub/5723653
323;m323;die hard;1988;8.3;185430;['action', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-760;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3399636
324;m324;dog day afternoon;1975;8.2;61120;['crime', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3228;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3489295
325;m325;domino;2005;5.9;32949;['action', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5327;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3313533
326;m326;do the right thing;1989;7.9;27164;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6316;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5800594
327;m327;dumb and dumberer: when harry met lloyd;2003;3.3;14984;['comedy'];https://www.opensubtitles.org/pt/search/imdbid-329028/sublanguageid-pob/moviename-dumb%20and%20dumberer:%20when%20harry%20met%20lloyd;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5642889
328;m328;dune;1984;6.5;38954;['action', 'adventure', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1139;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4700238
329;m329;ed wood;1994;8.1;75704;['biography', 'comedy', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4395;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4658205
330;m330;edtv;1999;6.1;21865;['comedy'];https://www.opensubtitles.org/pt/search/imdbid-131369/sublanguageid-pob/moviename-edtv;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3977924
331;m331;election;1999;7.4;37868;['comedy', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5576;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6032453
332;m332;l.a. confidential;1997;8.4;168009;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2985;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4136917
333;m333;enemy of the state;1998;7.2;67504;['action', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2261;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4187825
334;m334;the english patient;1996;7.3;55247;['romance', 'drama', 'war'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-269;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3158605
335;m335;entrapment;1999;6.1;41120;['action', 'crime', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4471;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4124388
336;m336;erin brockovich;2000;7.2;55641;['biography', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-195685/sublanguageid-pob/moviename-erin%20brockovich;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/45777
337;m337;star wars: the empire strikes back;1982;8.0;42;['animation', 'adventure', 'action', 'fantasy'];https://www.opensubtitles.org/pt/search/imdbid-80684/sublanguageid-pob/moviename-star%20wars:%20the%20empire%20strikes%20back;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4262783
338;m338;escape from the planet of the apes;1971;6.1;7754;['sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1529;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3141683
339;m339;escape from l.a.;1996;5.3;23551;['action', 'adventure', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-13528;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3106868
340;m340;excalibur;1981;7.4;24550;['adventure', 'drama', 'fantasy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-641;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5196040
341;m341;the exorcist;1973;8.1;106383;['horror', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1669;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3640751
342;m342;the fabulous baker boys;1989;6.7;9433;['drama', 'music', 'romance'];https://www.opensubtitles.org/pt/search/imdbid-97322/sublanguageid-pob/moviename-the%20fabulous%20baker%20boys;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3483224
343;m343;face/off;1997;7.3;103386;['action', 'crime', 'drama', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/off/sublanguageid-pob/idmovie-140;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3492224
344;m344;the family man;2000;6.6;34509;['comedy', 'fantasy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3561;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4418988
345;m345;the fantastic four;1994;3.8;1472;['action', 'adventure', 'sci-fi', 'fantasy'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-15143;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3108107
346;m346;fantastic voyage;1966;6.8;5231;['adventure', 'sci-fi'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-11708;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3170303
347;m347;fargo;1996;8.3;168176;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3872;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3256074
348;m348;fight club;1999;8.8;391697;['crime', 'drama', 'mystery', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-792;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3329980
349;m349;final destination 2;2003;6.4;36312;['horror', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1876;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3252905
350;m350;final destination;2000;6.8;53422;['horror', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2208;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/84159
351;m351;rambo: first blood part ii;1985;5.8;39147;['action', 'adventure', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-89880/sublanguageid-pob/moviename-rambo:%20first%20blood%20part%20ii;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3177134
352;m352;the fisher king;1991;7.5;28310;['comedy', 'drama', 'romance'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-2878;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5767374
353;m353;five easy pieces;1970;7.5;11969;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6109;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3116424
354;m354;five feet high and rising;2000;6.5;326;['short'];CURTA;nok;
355;m355;fletch;1985;6.7;17336;['comedy', 'crime', 'mystery'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-6346;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3647019
356;m356;the adventures of ford fairlane;1990;5.6;9051;['action', 'adventure', 'comedy', 'music'];https://www.opensubtitles.org/pt/search/imdbid-98987/sublanguageid-pob/moviename-the%20adventures%20of%20ford%20fairlane;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5807977
357;m357;the french connection;1971;7.9;34062;['action', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3580;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3342409
358;m358;frequency;2000;7.3;36396;['crime', 'drama', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-3289;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3510871
359;m359;friday the 13th part iii;1982;5.1;11718;['horror'];https://www.opensubtitles.org/pt/search/imdbid-83972/sublanguageid-pob/moviename-friday%20the%2013th%20part%20iii;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5273504
360;m360;jason lives: friday the 13th part vi;1986;5.3;9919;['comedy', 'horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-91080/sublanguageid-pob/moviename-jason%20lives:%20friday%20the%2013th%20part%20vi;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3099611
361;m361;jason goes to hell: the final friday;1993;4.1;8894;['horror', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-107254/sublanguageid-pob/moviename-jason%20goes%20to%20hell:%20the%20final%20friday;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/69202
362;m362;friday the 13th part viii: jason takes manhattan;1989;3.9;10288;['horror'];https://www.opensubtitles.org/pt/search/imdbid-97388/sublanguageid-pob/moviename-friday%20the%2013th%20part%20viii:%20jason%20takes%20manhattan;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/56610
363;m363;game 6;2005;6.0;1414;['comedy', 'drama', 'sport'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-18559;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/6537171
364;m364;gandhi;1982;8.2;52160;['biography', 'drama', 'history'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1745;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3506353
365;m365;gattaca;1997;7.8;72063;['drama', 'romance', 'sci-fi', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-119177/sublanguageid-pob/moviename-gattaca;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3179208
366;m366;the getaway;1972;7.5;10151;['action', 'adventure', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-881;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4998152
367;m367;get carter;2000;4.8;14319;['action', 'crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-4983;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/5629246
368;m368;glengarry glen ross;1992;7.9;32882;['drama'];https://www.opensubtitles.org/pt/search/imdbid-104348/sublanguageid-pob/moviename-glengarry%20glen%20ross;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4170175
369;m369;the godfather: part ii;1974;9.0;251290;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1198;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3583562
370;m370;gods and monsters;1998;7.5;16063;['biography', 'drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-14974;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/4997972
371;m371;gone in sixty seconds;2000;6.0;74474;['action', 'crime', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1615;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3624793
372;m372;goodfellas;1990;8.8;234582;['crime', 'drama', 'thriller'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-1428;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3149512
373;m373;good will hunting;1997;8.1;154419;['drama'];https://www.opensubtitles.org/pt/search/sublanguageid-pob/idmovie-5056;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3082209
374;m374;the grapes of wrath;1940;8.3;23850;['drama'];https://www.opensubtitles.org/pt/search/imdbid-32551/sublanguageid-pob/moviename-the%20grapes%20of%20wrath;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3681365
375;m375;grosse pointe blank;1997;7.4;41877;['comedy', 'crime', 'romance', 'thriller'];https://www.opensubtitles.org/pt/search/imdbid-119229/sublanguageid-pob/moviename-grosse%20pointe%20blank;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3177421
376;m376;the horse whisperer;1998;6.4;15953;['drama', 'romance', 'western'];https://www.opensubtitles.org/pt/search/imdbid-119314/sublanguageid-pob/moviename-the%20horse%20whisperer;ok;https://www.opensubtitles.org/pt/subtitleserve/sub/3622895
